date,machine,cpu,config,operation,latency_ns,throughput_bytes_s,commit
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,compression,34742.71,30181179063,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,context_switch,3260.89,,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,decompression,160922.25,6516041104,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,deserialization_fast,64.68,2411904780,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,deserialization,305.58,467956262,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,hash_crypto,116.40,549831712,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,hash_non_crypto,40.07,1597346343,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,hash_siphash,39.98,1600982550,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,mem_random_rw,217.59,294131632,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,seq_mem_read_single,31.06,2060260537,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,seq_mem_read_threaded,61168259.18,70215620869,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,serialization_fast,44.06,3540400020,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,serialization,481.65,296896086,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,sort_64bit,,710417318,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,ssd_read_random,93215.28,87882588,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,ssd_read_seq,1052.39,7784182046,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,ssd_write_fsync,154870.09,52895948,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,ssd_write_no_fsync,15222.36,538155768,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,syscall,103.21,,
2026-05-27,gcp-c4-standard-8-lssd,Intel Xeon 6985P,bench_stable,tcp_echo,52574.16,623271913,
